PSL,SubPSL,SAP Profit Center,Plant,Material,Description,SAP Base UOM,Unit Value L31
Production Enhancement,Frac / Acid Summary,6001010016,1608,100016758,"CPLG,VCTLC,10 IN,STYLE 77 WTH GR T FS",EA,456.14
Production Enhancement,Frac / Acid Summary,6001010016,1608,100016836,"NIP,STD,1/4 X 4,BW,A120",EA,1.16
Production Enhancement,Frac / Acid Summary,6001010016,1608,100017626,"RING,SEAL,2 (1.3 ID) IN 2002 UNN,AE RING",EA,21.49
Production Enhancement,Frac / Acid Summary,6001010016,1608,100017725,"NUT,WG,8 IN,FIG 206,2000# CWP UNN",EA,304
Production Enhancement,Frac / Acid Summary,6001010016,1608,100019889,"STNLS STL,RND,CF,304,1/4,SPEC 70.82212",IN,0.05
Production Enhancement,Frac / Acid Summary,6001010016,1608,100020425,"CAP,FLTR FLUID LSS",EA,97.5
Production Enhancement,Other Production Enhancement,6001070700,1608,100020495,"DMPR,VIB,F/ ALLISON XMSN,29.25 OD",EA,9416.56
Production Enhancement,Frac / Acid Summary,6001010016,1608,100020504,"TOOL,STRAPPING, BAND-IT # C001.",EA,103.41
Production Enhancement,Other Production Enhancement,6001070700,1608,100020573,"SCR,HEX SOC,1/2-13 NC X 4,SPEC 70.43270",EA,1.16
Production Enhancement,Other Production Enhancement,6001070700,1608,100020830,"RCPT,FLG,MS TY 18-1-S,SPEC",EA,725.31
Production Enhancement,Other Production Enhancement,6001070700,1608,100020926,"MTR,HYDR,BENT AXS,21.6 CID,5M,WTH PT",EA,11299.75
Production Enhancement,Other Production Enhancement,6001070700,1608,100021047,"MTR,HYDR,WHL TY,TAPERED SHAFT,40.6 CU IN",EA,2275.88
Production Enhancement,Frac / Acid Summary,6001010016,1608,100021108,"R,RTNG,SPRL,2 IN SFT,F/ EXT SFT USE",EA,0.53
Production Enhancement,Other Production Enhancement,6001070700,1608,100021220,"MTR,HYDR,AXIL PSTN,36.74 CID,3600 PSI",EA,5282.35
Production Enhancement,Other Production Enhancement,6001070700,1608,100021308,"FLG BRG,2-7/16 IN BORE,4-BOLT,RND FLG,HS",EA,592.07
Production Enhancement,Other Production Enhancement,6001070700,1608,100021316,"CBL,2-20 AWG,TSP,PVC JKT,BLACK,CLEAR",FT,0.51
Production Enhancement,Other Production Enhancement,6001070700,1608,100021502,"MTR,HYDR,WHL TY,TPRD SFT,29.9 CU IN",EA,969.05
Production Enhancement,Other Production Enhancement,6001070700,1608,100021520,"V,HYDR,DUAL CNTR BAL,D01 STACKING,3:1",EA,252.47
Production Enhancement,Other Production Enhancement,6001070700,1608,100021585,"BELT,V,33/50 IN W,60 IN L",EA,16.32
Production Enhancement,Other Production Enhancement,6001070700,1608,100021591,"PUL,SPL WG,10 IN X 32 IN FACE,2 3/16 X25",EA,1217.55
Production Enhancement,Other Production Enhancement,6001070700,1608,100021630,"CONT,SOC,14-16 AWG,CONN,HD 10 SER",EA,0.02
Production Enhancement,Other Production Enhancement,6001070700,1608,100021707,"PIN,CA,HNGE,F/ 36 IN WIDE BELT WTH 187",EA,29.69
Production Enhancement,Other Production Enhancement,6001070700,1608,100021742,"HLDR,BR,STRIP,DBL,#7,AL,6 FT LG",IN,0.33
Production Enhancement,Other Production Enhancement,6001070700,1608,100021778,RAIL MTG TERM BLOK,EA,5.78
Production Enhancement,Other Production Enhancement,6001070700,1608,100021785,"PMP,PROGRESSIVE CAV,3 STG,0.0202",EA,3233.28
Production Enhancement,Frac / Acid Summary,6001010016,1608,100021866,STATOR - VITON - F/ROPER 71205 GHV,EA,795.93
Production Enhancement,Frac / Acid Summary,6001010016,1608,100021867,STATOR - VITON - F/ROPER 73202 GHV,EA,1004.17
Production Enhancement,Other Production Enhancement,6001070700,1608,100021937,"PMP,HYDR,AXIL PSTN,7.93 CID,RH ROT",EA,6257.2
Production Enhancement,Frac / Acid Summary,6001010016,1608,100022206,"VENT,BRTHR,1/4 NPT,FL HX-SINTRD BRZ",EA,1.79
Production Enhancement,Other Production Enhancement,6001070700,1608,100022252,"CBL,2-14 AWG,SHIELDED",FT,0.5
Production Enhancement,Other Production Enhancement,6001070700,1608,100022298,"SCR,CLP,F/ USE WTH GROUNDING BUS BAR",EA,0.75
Production Enhancement,Other Production Enhancement,6001070700,1608,100022299,"BUS BAR,GROUNDING,10 MM X 3 MM X1M,BRS",EA,12.73
Production Enhancement,Other Production Enhancement,6001070700,1608,100022300,"BRKT,SPRT,F/ GROUNDING BUS BAR,10 MM",EA,1.05
Production Enhancement,Other Production Enhancement,6001070700,1608,100022466,"CAP,OIL FILLER,BRTHR",EA,2.9
Production Enhancement,Other Production Enhancement,6001070700,1608,100022597,"PMP,AXIL PSTN,6.1/100 DIS,RH ROT,4-20",EA,4739.67
Production Enhancement,Other Production Enhancement,6001070700,1608,100022797,"PMP,AXIL PSTN,3.35/55 DIS,LH,145 12/24",EA,3177.21
Production Enhancement,Other Production Enhancement,6001070700,1608,100022799,"PMP,AXIL PSTN,100/6.1 DISPL,LH,4-20 MA",EA,4061.01
Production Enhancement,Frac / Acid Summary,6001010016,1608,100022826,"JK,BAN,DBL,0.166 DIA,0.75 CTR,ONE RED",EA,5.95
Production Enhancement,Other Production Enhancement,6001070700,1608,100022945,"FLTR,OIL,TWO 25 MIC ELEMENTS,100 GPM",EA,388.3
Production Enhancement,Other Production Enhancement,6001070700,1608,100023275,"CLP,CA TIE,0.091 X 3.62,BLK INCLUDING",EA,0.84
Production Enhancement,Frac / Acid Summary,6001010016,1608,100023298,CLAMP - 2 PIECE - 4 BOLT - ALLOY STL -,EA,511.44
Production Enhancement,Other Production Enhancement,6001070700,1608,100023852,VALVE - HYDRAULIC - 2 WAY SELECTOR -,EA,815.95
Production Enhancement,Other Production Enhancement,6001070700,1608,100023901,"EXP JT,12 IN. OFS RBR SP,SLRY II SUCT MA",EA,1433.54
Production Enhancement,Other Production Enhancement,6001070700,1608,100023919,"WSHR,FL,1/4,HDND,ASTM F436,SPEC D0025610",EA,0.04
Production Enhancement,Other Production Enhancement,6001070700,1608,100023923,"WSHR,FL,1/2,HDND,ASTM F436,SPEC D0025610",EA,0.14
Production Enhancement,Other Production Enhancement,6001070700,1608,100024443,"XDCR,PRES,5K,4-20 MA,0.25%,1/4 FNPT,ATEX",EA,714.24
Production Enhancement,Other Production Enhancement,6001070700,1608,100024449,"MTR,ELEC,10 HP,208-230/460VAC,60 HZ",EA,696.28
Production Enhancement,Other Production Enhancement,6001070700,1608,100024539,"YOKE,END,SPICER,1410 SER,1-17/64 14T",EA,122.15
Production Enhancement,Other Production Enhancement,6001070700,1608,100024759,"CA,MLD,ENG/TRANS SPEED SNSRS/FLUID END",EA,161.25
Production Enhancement,Other Production Enhancement,6001070700,1608,100024761,"CA,MLD,TRANS FLTR DLTA P/PLGR LUBE V",EA,174.9
Production Enhancement,Other Production Enhancement,6001070700,1608,100024766,"CA,MLD,XMSN LKUP SOLENOIDS,ARC PMP TRK",EA,195.49
Production Enhancement,Other Production Enhancement,6001070700,1608,100024767,"CBL,MLD,90 DEG,XMSN MN VLV BDY SOLENOIDS",EA,325.35
Production Enhancement,Other Production Enhancement,6001070700,1608,100024769,"KIT,FLG,HYDR,R,SPLIT,C61,1.50,ISO 6162",EA,9.09
Production Enhancement,Other Production Enhancement,6001070700,1608,100024862,"CA,MLD,XMSN LOW RA SLND,ALLISON CLT",EA,176.24
Production Enhancement,Other Production Enhancement,6001070700,1608,100025505,"HOSE,SI,RAD,5.0 IN ID SZ,SPEC",IN,2.58
Production Enhancement,Other Production Enhancement,6001070700,1608,100025511,"HOSE,SI,RAD,3.0 IN ID SZ,SPEC",IN,3.92
Production Enhancement,Other Production Enhancement,6001070700,1608,100025521,"HOSE,SI,RAD,2.0 IN ID SZ,W REIN,SPEC",IN,3.25
Production Enhancement,Other Production Enhancement,6001070700,1608,100025523,HOSE - SILICONE - RADIATOR - 2 1/4 IN.,IN,1.1
Production Enhancement,Other Production Enhancement,6001070700,1608,100025530,"HOSE,SI,RAD,4.0 IN ID SZ,SPEC",IN,3.16
Production Enhancement,Other Production Enhancement,6001070700,1608,100025531,"HOSE,SI,RAD,4 1/2 IN ID SZ,SPEC",IN,2.2
Production Enhancement,Other Production Enhancement,6001070700,1608,100025547,"ADPTR,HOSE,070221-8-8C,ELB,3/4-16 JIC",EA,2.87
Production Enhancement,Other Production Enhancement,6001070700,1608,100025698,"ADPTR,HOSE,070202-16-16C,ELB,1 5/16-12",EA,7.32
Production Enhancement,Other Production Enhancement,6001070700,1608,100025717,ADAPTER - HOSE - 070220-20-20C - ELL -,EA,19.7
Production Enhancement,Frac / Acid Summary,6001010016,1608,100026106,"SCR,HEX SOC,1-8 NC X 3,SPEC",EA,4.13
Production Enhancement,Frac / Acid Summary,6001010016,1608,100026211,ROTOR - CHROME PLATED - F/71205 GHV,EA,419.56
Production Enhancement,Frac / Acid Summary,6001010016,1608,100026228,ROTOR - CHROME PLATED - F/73202 GHV,EA,610.8
Production Enhancement,Frac / Acid Summary,6001010016,1608,100026239,ROTOR - CHROME PLATED - F/73201 GHV,EA,404.43
Production Enhancement,Other Production Enhancement,6001070700,1608,100026257,"LUBT,PUMP PWR END,SHC-634,ISO460,SYN,BLK",GAL,22.34
Production Enhancement,Other Production Enhancement,6001070700,1608,100026292,"PMP,HYDR,GEAR,5.10 CI/83.6 CC,LH ROT",EA,517.03
Production Enhancement,Other Production Enhancement,6001070700,1608,100026333,MOTOR - HYD - AXIAL PISTON - 51.68 CID,EA,5514.19
Production Enhancement,Other Production Enhancement,6001070700,1608,100026445,"NUT,ELAS STP,5/16-24 NF,LT,PL,SPEC",EA,0.03
Production Enhancement,Other Production Enhancement,6001070700,1608,100026483,"NUT,ELAS STP,5/16-18 NC,HVY,PL,SPEC",EA,0.14
Production Enhancement,Other Production Enhancement,6001070700,1608,100026525,"NUT,HEX,1/2-13 NC",EA,0.03
Production Enhancement,Other Production Enhancement,6001070700,1608,100026548,"NUT,HEX JAM,1/2-20 NF,PL,SPEC 70.32869",EA,0.04
Production Enhancement,Frac / Acid Summary,6001010016,1608,100026567,"NUT,HVY HEX,1-3/4-8UN,A194 GR 2H,SPHER",EA,50.88
Production Enhancement,Frac / Acid Summary,6001010016,1608,100026787,"O-RING,NBR NIT 90 DURO,5 1/8 X 4 3/4 X 3",EA,0.68
Production Enhancement,Frac / Acid Summary,6001010016,1608,100026809,"O-RING,NBR NIT 90 DURO,5 1/4 X 4 7/8 X 3",EA,0.68
Production Enhancement,Other Production Enhancement,6001070700,1608,100026821,"O-RING,70 DURO,1 3/4 X 1 5/8 X 1/16",EA,0.25
Production Enhancement,Other Production Enhancement,6001070700,1608,100026973,"FSTNR SYS,HK & LOOP,PRESS SENS,BLK,4.9",EA,57.16
Production Enhancement,Other Production Enhancement,6001070700,1608,100027248,"PIN,DWL,1/2 X 1,STR,STL",EA,1.89
Production Enhancement,Frac / Acid Summary,6001010016,1608,100027270,"LUBT,GRS,SYNTH,14 OZ TUBE,MOBILITH SHC",EA,9.2
Production Enhancement,Frac / Acid Summary,6001010016,1608,100027316,PIN - ROLL - 59-048-250-0750 - 1/4 X,EA,0.03
Production Enhancement,Other Production Enhancement,6001070700,1608,100027323,"PIN,CLV,1/2 X 1.359,STL,PERSAE STD J493",EA,0.48
Production Enhancement,Other Production Enhancement,6001070700,1608,100027432,"DIO,TRNSZRB,+/-33.3 V,BKDN +/-37.1 TO",EA,0.24
Production Enhancement,Other Production Enhancement,6001070700,1608,100027488,"CONT,PIN,8-10 AWG,CONN,HDP 20 AND HD 30",EA,2.78
Production Enhancement,Other Production Enhancement,6001070700,1608,100027489,"CONT,SOC,8-10 AWG,CONN,HDP 20 AND HD 30",EA,4.42
Production Enhancement,Other Production Enhancement,6001070700,1608,100027491,"PLUG,SEG,SZ 8,CONN,HDP 20 & HD 30 SER",EA,1.55
Production Enhancement,Other Production Enhancement,6001070700,1608,100027492,"PLUG,SEG,SZ 4,CONN,HDP 20 & HD 30 SER",EA,0.62
Production Enhancement,Other Production Enhancement,6001070700,1608,100027500,"PLUG,PIPE,3/8 18 NPT,HEX SOC",EA,0.85
Production Enhancement,Other Production Enhancement,6001070700,1608,100027577,PUMP - WATER,EA,1924.03
Production Enhancement,Frac / Acid Summary,6001010016,1608,100027694,"RGLTR,AIR,REF 996.08526",EA,25.47
Production Enhancement,Other Production Enhancement,6001070700,1608,100028033,"R,RTNG,N5000-156-H,INTL",EA,2.86
Production Enhancement,Other Production Enhancement,6001070700,1608,100028102,"ROD,THDD,1/2-20 NF X 24,STL",IN,0.14
Production Enhancement,Other Production Enhancement,6001070700,1608,100028112,"SCR,HEX SOC,3/4-10 NC X 3.0,SPEC",EA,2.34
Production Enhancement,Other Production Enhancement,6001070700,1608,100028136,"RBR,SHT,1/8 X 36,NPRN 29",IN2,0.04
Production Enhancement,Other Production Enhancement,6001070700,1608,100028147,"SCR,FH CAP,1/4-20 NC X 3/4,HEX SOC,SPEC",EA,0.1
Production Enhancement,Other Production Enhancement,6001070700,1608,100028150,"SCR,FH CAP,1/4-20 NC X 1 1/2,HEX SOC",EA,0.14
Production Enhancement,Other Production Enhancement,6001070700,1608,100028206,"SCR,HEX SOC,3/8-24 NF X 3/4,SPEC",EA,0.21
Production Enhancement,Other Production Enhancement,6001070700,1608,100028240,"SCR,HEX SOC,5/16-18 NC X 2,SPEC",EA,0.2
Production Enhancement,Other Production Enhancement,6001070700,1608,100028246,"SCR,HEX SOC,1/2-13 NC X 1,SPEC 70.43270",EA,0.32
Production Enhancement,Other Production Enhancement,6001070700,1608,100028247,"SCR,HEX SOC,1/2-13 NC X 1 1/4,SPEC",EA,0.23
Production Enhancement,Other Production Enhancement,6001070700,1608,100028249,"SCR,HEX SOC,1/2-13 NC X 4 1/2,SPEC",EA,1.12
Production Enhancement,Other Production Enhancement,6001070700,1608,100028250,"SCR,HEX SOC,1/2-13 NC X 1 1/2,SPEC",EA,0.29
Production Enhancement,Other Production Enhancement,6001070700,1608,100028253,SCREW - HEX SOC - 1/2-13NC X 3-1/2 -,EA,0.99
Production Enhancement,Other Production Enhancement,6001070700,1608,100028258,"SCR,HEX SOC,5/8-11 NC X 1 1/2,SPEC",EA,1.43
Production Enhancement,Other Production Enhancement,6001070700,1608,100028259,"SCR,HEX SOC,1-8 NC X 2,SPEC 70.43270",EA,3.63
Production Enhancement,Other Production Enhancement,6001070700,1608,100028264,"SCR,HEX SOC,1/2-13 NC X 5,SPEC 70.43270",EA,0.92
Production Enhancement,Other Production Enhancement,6001070700,1608,100028266,"SCR,HEX SOC,1/2-13 NC X 2 3/4,SPEC",EA,0.25
Production Enhancement,Other Production Enhancement,6001070700,1608,100028279,"SCR,HEX SOC,1/2-13 NC X 1,NYLC INSR",EA,0.96
Production Enhancement,Frac / Acid Summary,6001010016,1608,100028288,"SCR,HEX SOC,1/2-13 NC X 3/4,SPEC",EA,0.35
Production Enhancement,Other Production Enhancement,6001070700,1608,100028293,"SCR,HEX SOC,3/4-10 NC X 1 1/4,SPEC",EA,1.46
Production Enhancement,Other Production Enhancement,6001070700,1608,100028377,"SCR,HEX SOC,1/2-13 NC X 1 3/4,SPEC",EA,0.48
Production Enhancement,Frac / Acid Summary,6001010016,1608,100028411,"SCR,12 PT EXT CAP,1/2-13 UNC X 3 1/2",EA,1.52
Production Enhancement,Other Production Enhancement,6001070700,1608,100028415,"SCR,HEX CAP,1/2-13 NC X 4 1/2,PL,SPEC",EA,0.4
Production Enhancement,Other Production Enhancement,6001070700,1608,100028491,"SCR,HEX CAP,1/2-13 NC X 1 3/4,PL,SPEC",EA,0.14
Production Enhancement,Other Production Enhancement,6001070700,1608,100028494,"SCR,HEX CAP,1/2-13 NC X 3 1/2,PL,SPEC",EA,0.27
Production Enhancement,Frac / Acid Summary,6001010016,1608,100028507,"SCR,HEX CAP,5/8-11 NC X 1,PL,SPEC",EA,0.23
Production Enhancement,Other Production Enhancement,6001070700,1608,100028553,"SCR,7-73-219,HEX CAP,7/16-20NF X 1 3/16",EA,1.3
Production Enhancement,Frac / Acid Summary,6001010016,1608,100028565,SCREW - HEX CAP - 5/8-11UNC X 2 -,EA,0.44
Production Enhancement,Other Production Enhancement,6001070700,1608,100028805,"SCR,SET,1/4-20 NC X 1/4,CUP PT,HEX SOC",EA,0.09
Production Enhancement,Other Production Enhancement,6001070700,1608,100028806,"SCR,SET,1/4-20 NC X 3/4,CUP PT,HEX SOC",EA,0.07
Production Enhancement,Other Production Enhancement,6001070700,1608,100028887,"SCR,SET,5/8-11 NC X 1 1/8,FULL DOG,HEX",EA,4.33
Production Enhancement,Other Production Enhancement,6001070700,1608,100029234,"SFT ASSY,DR,1810 SER,13.97 IN FLG TO",EA,548.62
Production Enhancement,Other Production Enhancement,6001070700,1608,100029250,"SFT ASSY,DR,1410 SER,9.23 IN FLG TO FLG",EA,182.81
Production Enhancement,Other Production Enhancement,6001070700,1608,100029351,"MTR,HYDR,GEAR,BI ROTATIONAL,0.61 CIR",EA,339.84
Production Enhancement,Other Production Enhancement,6001070700,1608,100029366,"START,HYDR,WITH MTR ADPTR SAE NO 3,2 BOL",EA,1053.95
Production Enhancement,Other Production Enhancement,6001070700,1608,100029775,"AIR CLNR,14.62 BDY DIA,7.00 OD OUTLET,15",EA,208.64
Production Enhancement,Frac / Acid Summary,6001010016,1608,100029876,"WSHR,FL,1/2 NOM,STL,0.56 ID X 1.375 OD",EA,0.03
Production Enhancement,Other Production Enhancement,6001070700,1608,100029888,"WSHR,FL,1/4,STNLS STL",EA,0.02
Production Enhancement,Other Production Enhancement,6001070700,1608,100029894,"FAN,FBRGLSS,36 IN DIA,SUCT,12 BL 35 DEG",EA,300.41
Production Enhancement,Other Production Enhancement,6001070700,1608,100029912,"WSHR,FL,#4,STNLS STL",EA,0.04
Production Enhancement,Frac / Acid Summary,6001010016,1608,100029924,"WSHR,LOCK,5/8,STL,PL,SPEC 70.59034",EA,0.05
Production Enhancement,Other Production Enhancement,6001070700,1608,100029927,"WSHR,LOCK,1/2,HELICAL SPRG,REG,STNLS",EA,0.08
Production Enhancement,Other Production Enhancement,6001070700,1608,100029928,"WSHR,LOCK,1 IN,STL,PL,SPEC 70.59034",EA,0.24
Production Enhancement,Other Production Enhancement,6001070700,1608,100029949,"WSHR,LOCK,#10,INTL STNLS STL",EA,0.01
Production Enhancement,Other Production Enhancement,6001070700,1608,100030188,"REEL ASSY,CA,12 IN DIA,8.5 INLG,ABS/STL",EA,0
Production Enhancement,Other Production Enhancement,6001070700,1608,100030295,"PWR SPLY,0-40V DC,25 AMP",EA,1698.08
Production Enhancement,Frac / Acid Summary,6001010016,1608,100030482,TERMINAL BLOCK - END BRACKET -,EA,5.74
Production Enhancement,Other Production Enhancement,6001070700,1608,100030557,"BLOK,TERM,DUAL LVL WTH 1N4007 DIO,TOP",EA,7.7
Production Enhancement,Other Production Enhancement,6001070700,1608,100030594,"W,STOVE PIPE,19 GA,BLK",ROL,17.24
Production Enhancement,Other Production Enhancement,6001070700,1608,100030802,"V,HYDR,RLF,25 TO 800 PSI ADJ RA",EA,326.88
Production Enhancement,Other Production Enhancement,6001070700,1608,100030894,"NUT,HEX,1/2-13 NC,STNLS STL",EA,0.18
Production Enhancement,Other Production Enhancement,6001070700,1608,100030896,"WSHR,FL,1/2,STNLS STL",EA,0.08
Production Enhancement,Other Production Enhancement,6001070700,1608,100030904,"SCR,HEX CAP,5/16-18 UNC X 5/8,UNSLOTTED",EA,0.09
Production Enhancement,Other Production Enhancement,6001070700,1608,100030905,NUT - HEX - 1-8UNC - GRADE 8 -,EA,0.49
Production Enhancement,Other Production Enhancement,6001070700,1608,100030907,"NUT,HEX,1/2-13 UNC,SELF LKG,ALL STL",EA,0.11
Production Enhancement,Frac / Acid Summary,6001010016,1608,100030912,NUT - HEX - FLG - 1/2-13NC - SELF LOCK,EA,0.19
Production Enhancement,Frac / Acid Summary,6001010016,1608,100030979,NUT - HEX - FLG - 5/8-11NC SELF LOCK -,EA,0.33
Production Enhancement,Other Production Enhancement,6001070700,1608,100031030,"RES,200 OHM,1/2 W,5%,SPEC 70.3844",EA,0.02
Production Enhancement,Other Production Enhancement,6001070700,1608,100031042,CONNECTOR - CABLE - MS TYPE 14S-6P -,EA,405.77
Production Enhancement,Other Production Enhancement,6001070700,1608,100031129,"ADPTR,HOSE,900598-24S,PLUG O-RING BOSS",EA,7.15
Production Enhancement,Frac / Acid Summary,6001010016,1608,100031170,"ADPTR,HOSE,070103-4-4C,STR,7/16-20 JIC",EA,1.31
Production Enhancement,Other Production Enhancement,6001070700,1608,100031305,"ADPTR,HOSE,070120-24-20C,STR,1 7/8-12",EA,9.61
Production Enhancement,Other Production Enhancement,6001070700,1608,100031325,"ADPTR,HOSE,900598-20S,PLUG O-RING BOSS",EA,5.73
Production Enhancement,Other Production Enhancement,6001070700,1608,100031339,PIN - DOWEL - 3/4 DIA X 2 -,EA,259.87
Production Enhancement,Frac / Acid Summary,6001010016,1608,100031412,"PLUG,AP40,F250C,AUTOCLV",EA,6.55
Production Enhancement,Frac / Acid Summary,6001010016,1608,100031735,"NUT,HVY HEX,1-8 NC,A194 GR 2H,SPHER",EA,2.77
Production Enhancement,Other Production Enhancement,6001070700,1608,100031768,"DIO,TRNSNT V SUPPRESSION TVS,UNI-DIRECTI",EA,0.77
Production Enhancement,Frac / Acid Summary,6001010016,1608,100032019,"ADPTR,HOSE,2256-4-4S,TEE,1/4 MPT",EA,13.25
Production Enhancement,Other Production Enhancement,6001070700,1608,100032155,"FAN,BLO,60 IN DIA,8 BL 38 DEG P AGL",EA,672.56
Production Enhancement,Other Production Enhancement,6001070700,1608,100032447,"FLTR,HYDR,INLINE,2 IN NOM,2 IN CODE 61 F",EA,521.66
Production Enhancement,Other Production Enhancement,6001070700,1608,100032448,"FLTR,HYDR,RETURN-IN TK,2 IN NOM,2 IN COD",EA,477.93
Production Enhancement,Other Production Enhancement,6001070700,1608,100032478,"ADPTR,HOSE,070112-16C,CAP,1 5/16-12 JIC",EA,2.66
Production Enhancement,Other Production Enhancement,6001070700,1608,100032529,"OTD - FAN,FBRGLSS,72 IN DIA,BLO,50 DEG P",EA,1912.87
Production Enhancement,Other Production Enhancement,6001070700,1608,100032551,"GAUGE,SIGHT,10.0 IN MTG CTR,11.62 TOTAL",EA,147.81
Production Enhancement,Other Production Enhancement,6001070700,1608,100032573,TERMINAL - RING - POSITIVE - BATTERY,EA,2.65
Production Enhancement,Other Production Enhancement,6001070700,1608,100032574,TERMINAL - RING - NEGATIVE - BATTERY,EA,2.65
Production Enhancement,Other Production Enhancement,6001070700,1608,100032610,"SW,TGL,DPDT,ON-NONE-ON,115VAC,2AMP,15/32",EA,16.52
